id	StartDateTime	EndDateTime	EventType
110990772	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110986002	2020-02-29T10:00:00	2020-02-29T10:45:00	EXHIBITION
110287985	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287986	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287987	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110269628	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110269629	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287982	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287983	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287984	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110287979	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110288010	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110288011	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287972	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287973	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287978	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287977	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110306788	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110957240	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
110883348	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110883347	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110883346	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833653	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110883345	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110879280	2020-02-27T17:00:00	2020-02-27T18:00:00	OPEN_HOURS
110969360	2020-02-29T14:00:00	2020-02-29T14:45:00	OPEN_HOURS
110969361	2020-03-01T11:00:00	2020-03-01T11:45:00	OPEN_HOURS
110287979	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110288010	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110288011	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287972	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287973	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287978	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287977	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110306788	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110856873	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110225881	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110185887	2020-02-29T11:00:00	2020-02-29T15:00:00	OPEN_HOURS
110535523	2020-03-01T11:00:00	2020-03-01T15:00:00	OPEN_HOURS
110225882	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110959999	2020-02-29T14:30:00	2020-02-29T15:00:00	EXHIBITION
110883348	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110883347	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110883346	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833653	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110883345	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110879280	2020-02-27T17:00:00	2020-02-27T18:00:00	OPEN_HOURS
110969360	2020-02-29T14:00:00	2020-02-29T14:45:00	OPEN_HOURS
110969361	2020-03-01T11:00:00	2020-03-01T11:45:00	OPEN_HOURS
110287985	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287986	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287987	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110269628	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110269629	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287982	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287983	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287984	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
111004564	2020-02-27T16:00:00	2020-02-27T18:00:00	EXHIBITION
111004565	2020-02-29T10:00:00	2020-02-29T11:00:00	EXHIBITION
111004563	2020-02-29T15:00:00	2020-02-29T16:00:00	EXHIBITION
111004566	2020-03-01T11:30:00	2020-03-01T12:30:00	EXHIBITION
110287979	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110288010	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110288011	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287972	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287973	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287978	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287977	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110306788	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110287979	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110288010	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110288011	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287972	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287973	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287978	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287977	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110306788	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110983992	2020-02-29T10:30:00	2020-02-29T11:10:00	EXHIBITION
110287985	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287986	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287987	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110269628	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110269629	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287982	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287983	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287984	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110287979	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110288010	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110288011	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287972	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287973	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287978	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287977	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110306788	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110287985	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287986	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287987	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110269628	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110269629	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287982	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287983	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287984	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
111005452	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
111009079	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110966285	2020-02-26T17:30:00	2020-02-26T18:00:00	EXHIBITION
110966283	2020-02-29T11:45:00	2020-02-29T12:15:00	EXHIBITION
110966282	2020-03-03T17:00:00	2020-03-03T17:30:00	EXHIBITION
110966284	2020-03-04T12:00:00	2020-03-04T12:30:00	EXHIBITION
110960450	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110960451	2020-02-29T14:45:00	2020-02-29T15:15:00	EXHIBITION
110960452	2020-03-04T17:00:00	2020-03-04T17:30:00	EXHIBITION
110960453	2020-03-05T16:30:00	2020-03-05T17:00:00	EXHIBITION
110974143	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
110962897	2020-02-29T10:15:00	2020-02-29T10:45:00	EXHIBITION
110962896	2020-03-04T17:30:00	2020-03-04T18:00:00	EXHIBITION
110962899	2020-03-05T17:45:00	2020-03-05T18:15:00	EXHIBITION
110983460	2020-02-26T18:00:00	2020-02-26T18:30:00	EXHIBITION
110983461	2020-02-29T13:15:00	2020-02-29T13:45:00	EXHIBITION
111016223	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
111016222	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110983266	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110983268	2020-02-29T13:45:00	2020-02-29T14:30:00	EXHIBITION
110988413	2020-02-29T11:15:00	2020-02-29T11:45:00	EXHIBITION
110992718	2020-02-29T12:15:00	2020-02-29T13:00:00	EXHIBITION
110954659	2020-02-26T17:45:00	2020-02-26T18:15:00	EXHIBITION
110955190	2020-02-29T11:00:00	2020-02-29T11:45:00	EXHIBITION
110960364	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110960362	2020-02-29T11:45:00	2020-02-29T12:15:00	EXHIBITION
110960363	2020-03-04T17:00:00	2020-03-04T17:30:00	EXHIBITION
110982816	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110982815	2020-03-03T17:00:00	2020-03-03T17:30:00	EXHIBITION
110982819	2020-02-29T10:45:00	2020-02-29T11:30:00	EXHIBITION
110982817	2020-03-03T17:00:00	2020-03-03T17:30:00	EXHIBITION
110986230	2020-02-29T13:30:00	2020-02-29T14:00:00	EXHIBITION
110968738	2020-02-29T16:00:00	2020-02-29T16:30:00	EXHIBITION
110983794	2020-02-26T16:00:00	2020-02-26T16:30:00	EXHIBITION
110983795	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
111004683	2020-02-29T13:30:00	2020-02-29T14:00:00	EXHIBITION
110919249	2020-02-29T11:00:00	2020-02-29T11:30:00	EXHIBITION
111007196	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110992295	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
111009292	2020-02-29T10:00:00	2020-02-29T10:40:00	EXHIBITION
110972844	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
111007126	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110985567	2020-02-29T10:30:00	2020-02-29T11:30:00	EXHIBITION
110879280	2020-02-27T17:00:00	2020-02-27T18:00:00	OPEN_HOURS
110969360	2020-02-29T14:00:00	2020-02-29T14:45:00	OPEN_HOURS
110969361	2020-03-01T11:00:00	2020-03-01T11:45:00	OPEN_HOURS
110982800	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
109926554	2020-02-29T09:00:00	2020-02-29T13:00:00	OPEN_HOURS
110983892	2020-02-29T11:00:00	2020-02-29T11:30:00	EXHIBITION
111009204	2020-02-29T10:15:00	2020-02-29T10:45:00	EXHIBITION
111004383	2020-02-27T17:30:00	2020-02-27T18:00:00	EXHIBITION
111004384	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110808315	2020-02-29T10:00:00	2020-02-29T11:00:00	OPEN_HOURS
110808316	2020-03-01T10:00:00	2020-03-01T11:00:00	OPEN_HOURS
110887364	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110887367	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887365	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110826689	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887366	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
111016119	2020-02-27T17:30:00	2020-02-27T18:00:00	EXHIBITION
111016221	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
111016220	2020-03-01T10:00:00	2020-03-01T10:30:00	EXHIBITION
110957105	2020-02-29T10:15:00	2020-02-29T10:45:00	EXHIBITION
110957107	2020-03-04T17:30:00	2020-03-04T18:00:00	EXHIBITION
110974167	2020-02-29T11:45:00	2020-02-29T12:15:00	EXHIBITION
110976971	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110287905	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287906	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287907	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287908	2020-02-28T12:00:00	2020-02-28T14:00:00	OPEN_HOURS
110277729	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287950	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287902	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287903	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287904	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
111003107	2020-02-29T11:00:00	2020-02-29T13:00:00	EXHIBITION
111003106	2020-03-01T10:00:00	2020-03-01T11:30:00	EXHIBITION
111005644	2020-02-29T09:45:00	2020-02-29T10:15:00	EXHIBITION
111007091	2020-02-29T11:30:00	2020-02-29T12:15:00	EXHIBITION
111004525	2020-02-29T12:15:00	2020-02-29T12:45:00	EXHIBITION
110985502	2020-02-29T09:15:00	2020-02-29T09:45:00	EXHIBITION
110985501	2020-03-03T17:00:00	2020-03-03T17:30:00	EXHIBITION
111009271	2020-02-29T13:30:00	2020-02-29T14:00:00	EXHIBITION
111009272	2020-03-02T17:45:00	2020-03-02T18:15:00	EXHIBITION
110957749	2020-02-26T16:00:00	2020-02-26T16:30:00	EXHIBITION
110957747	2020-02-29T12:45:00	2020-02-29T13:15:00	EXHIBITION
110957748	2020-03-04T17:00:00	2020-03-04T17:30:00	EXHIBITION
111005635	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
111015916	2020-02-29T12:00:00	2020-02-29T12:40:00	EXHIBITION
111004280	2020-02-29T14:00:00	2020-02-29T14:45:00	EXHIBITION
110971560	2020-02-29T13:00:00	2020-02-29T13:30:00	EXHIBITION
110743321	2020-02-27T16:00:00	2020-02-27T17:30:00	OPEN_HOURS
110226613	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110226614	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110851501	2020-03-03T16:00:00	2020-03-03T17:30:00	OPEN_HOURS
110990580	2020-02-26T16:30:00	2020-02-26T17:30:00	EXHIBITION
110990049	2020-02-29T12:15:00	2020-02-29T12:45:00	EXHIBITION
110988299	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110841437	2020-02-26T17:00:00	2020-02-26T17:45:00	EXHIBITION
110841438	2020-02-29T12:00:00	2020-02-29T12:45:00	EXHIBITION
110985754	2020-02-29T13:45:00	2020-02-29T14:15:00	EXHIBITION
110992434	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110992435	2020-02-29T13:00:00	2020-02-29T13:30:00	EXHIBITION
110994658	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110883348	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110883347	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110883346	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833653	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110883345	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
111009044	2020-02-29T11:00:00	2020-02-29T11:30:00	EXHIBITION
110890200	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110833701	2020-02-27T10:00:00	2020-02-27T16:00:00	OPEN_HOURS
110890201	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887369	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833703	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887368	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110945142	2020-02-26T17:30:00	2020-02-26T18:00:00	EXHIBITION
110945141	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110424922	2020-02-26T16:00:00	2020-02-26T17:00:00	OPEN_HOURS
110720018	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110720014	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110148047	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110720015	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110720016	2020-03-02T16:00:00	2020-03-02T18:00:00	OPEN_HOURS
110850311	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110424920	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110720017	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110856873	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110225881	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110185887	2020-02-29T11:00:00	2020-02-29T15:00:00	OPEN_HOURS
110535523	2020-03-01T11:00:00	2020-03-01T15:00:00	OPEN_HOURS
110225882	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110424922	2020-02-26T16:00:00	2020-02-26T17:00:00	OPEN_HOURS
110720018	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110720014	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110148047	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110720015	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110720016	2020-03-02T16:00:00	2020-03-02T18:00:00	OPEN_HOURS
110850311	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110424920	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110720017	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110424922	2020-02-26T16:00:00	2020-02-26T17:00:00	OPEN_HOURS
110720018	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110720014	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110148047	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110720015	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110720016	2020-03-02T16:00:00	2020-03-02T18:00:00	OPEN_HOURS
110850311	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110424920	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110720017	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110424922	2020-02-26T16:00:00	2020-02-26T17:00:00	OPEN_HOURS
110720018	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110720014	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110148047	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110720015	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110720016	2020-03-02T16:00:00	2020-03-02T18:00:00	OPEN_HOURS
110850311	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110424920	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110720017	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110207181	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110250750	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110250751	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110250752	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110564344	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110186976	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110184714	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
110958090	2020-02-29T14:00:00	2020-02-29T14:40:00	EXHIBITION
110992802	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110971942	2020-02-29T13:00:00	2020-02-29T13:30:00	EXHIBITION
110960353	2020-02-29T12:15:00	2020-02-29T13:00:00	EXHIBITION
110960355	2020-03-03T18:00:00	2020-03-03T18:30:00	EXHIBITION
110957933	2020-02-29T10:45:00	2020-02-29T11:30:00	EXHIBITION
110207181	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110250750	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110250751	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110250752	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110564344	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110186976	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110184714	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
111005288	2020-02-29T11:00:00	2020-02-29T11:20:00	EXHIBITION
111005458	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110992703	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110207181	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110250750	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110250751	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110250752	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110564344	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110186976	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110184714	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
110983246	2020-02-26T17:15:00	2020-02-26T18:00:00	EXHIBITION
110983247	2020-02-29T11:15:00	2020-02-29T12:15:00	EXHIBITION
110287905	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287906	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287907	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287908	2020-02-28T12:00:00	2020-02-28T14:00:00	OPEN_HOURS
110277729	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287950	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287902	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287903	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287904	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110877124	2020-03-01T10:00:00	2020-03-01T10:45:00	EXHIBITION
111018400	2020-03-03T17:45:00	2020-03-03T18:15:00	EXHIBITION
111018179	2020-03-07T12:00:00	2020-03-07T12:30:00	EXHIBITION
111004027	2020-02-27T17:00:00	2020-02-27T17:45:00	EXHIBITION
111004028	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110992566	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110992567	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
111004694	2020-02-29T12:45:00	2020-02-29T13:30:00	EXHIBITION
111004695	2020-03-02T12:00:00	2020-03-02T12:30:00	EXHIBITION
110973774	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110971299	2020-02-29T14:30:00	2020-02-29T15:15:00	EXHIBITION
110971298	2020-03-03T13:15:00	2020-03-03T13:45:00	EXHIBITION
111004746	2020-02-29T10:45:00	2020-02-29T11:30:00	EXHIBITION
111004747	2020-03-02T12:45:00	2020-03-02T13:15:00	EXHIBITION
110985718	2020-02-26T18:00:00	2020-02-26T18:30:00	EXHIBITION
110974062	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110959388	2020-02-29T13:45:00	2020-02-29T14:15:00	EXHIBITION
110969335	2020-02-27T18:00:00	2020-02-27T18:30:00	EXHIBITION
110969334	2020-02-29T11:15:00	2020-02-29T11:45:00	EXHIBITION
110957129	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110944999	2020-02-29T09:50:00	2020-02-29T10:20:00	EXHIBITION
110944389	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110944386	2020-03-04T17:45:00	2020-03-04T18:15:00	EXHIBITION
110944385	2020-03-07T09:00:00	2020-03-07T09:30:00	EXHIBITION
110944470	2020-03-07T14:45:00	2020-03-07T15:15:00	EXHIBITION
111010947	2020-02-29T11:15:00	2020-02-29T11:45:00	EXHIBITION
110321914	2020-02-26T16:00:00	2020-02-26T18:30:00	OPEN_HOURS
110321916	2020-02-27T16:00:00	2020-02-27T18:30:00	OPEN_HOURS
110321915	2020-02-28T16:00:00	2020-02-28T18:30:00	OPEN_HOURS
109926555	2020-02-29T13:30:00	2020-02-29T16:00:00	OPEN_HOURS
109926557	2020-03-01T10:00:00	2020-03-01T12:30:00	OPEN_HOURS
110984042	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110983974	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
111005617	2020-02-27T17:00:00	2020-02-27T18:00:00	EXHIBITION
111005616	2020-03-01T15:00:00	2020-03-01T15:30:00	EXHIBITION
110988662	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
111004671	2020-02-29T12:15:00	2020-02-29T13:00:00	EXHIBITION
110996178	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110956551	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
